date,feature_index,NO2
2025-04-08T00:00:00.000Z,0,
2025-04-12T00:00:00.000Z,0,
2025-04-09T00:00:00.000Z,0,
2025-04-07T00:00:00.000Z,0,
2025-05-03T00:00:00.000Z,0,
2025-05-07T00:00:00.000Z,0,
2025-04-30T00:00:00.000Z,0,3.6294295568950474E-5
2025-05-06T00:00:00.000Z,0,
2025-05-02T00:00:00.000Z,0,
2025-05-04T00:00:00.000Z,0,
2025-05-01T00:00:00.000Z,0,2.5139011995634064E-5
2025-05-05T00:00:00.000Z,0,
2025-05-29T00:00:00.000Z,0,2.3735439754091203E-5
2025-05-24T00:00:00.000Z,0,
2025-05-28T00:00:00.000Z,0,
2025-05-27T00:00:00.000Z,0,
2025-05-25T00:00:00.000Z,0,1.294225876335986E-5
2025-05-30T00:00:00.000Z,0,3.6563389585353434E-5
2025-05-26T00:00:00.000Z,0,
2025-05-31T00:00:00.000Z,0,
2025-06-26T00:00:00.000Z,0,
2025-07-01T00:00:00.000Z,0,2.5367702619405463E-5
2025-06-29T00:00:00.000Z,0,
2025-06-27T00:00:00.000Z,0,
2025-06-30T00:00:00.000Z,0,1.367268282592704E-6
2025-07-02T00:00:00.000Z,0,
2025-06-28T00:00:00.000Z,0,
2025-06-25T00:00:00.000Z,0,
2025-07-29T00:00:00.000Z,0,
2025-08-02T00:00:00.000Z,0,
2025-07-31T00:00:00.000Z,0,
2025-07-28T00:00:00.000Z,0,3.1401872547576204E-5
2025-08-01T00:00:00.000Z,0,
2025-07-30T00:00:00.000Z,0,1.313668235525256E-5
2025-08-03T00:00:00.000Z,0,
2025-07-27T00:00:00.000Z,0,1.4670811651740223E-5
2023-05-08T00:00:00.000Z,0,3.995532097178511E-5
2023-05-03T00:00:00.000Z,0,
2023-05-04T00:00:00.000Z,0,
2023-05-06T00:00:00.000Z,0,
2023-05-07T00:00:00.000Z,0,
2023-05-05T00:00:00.000Z,0,
2023-05-09T00:00:00.000Z,0,
2023-05-10T00:00:00.000Z,0,
